RegionID,RegionName,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04
16992,Berkeley,CA,San Francisco,Alameda,255,262400,262400,262400,262600,263000,263600,264500,265600,267000,268700,270300,271700,273200,274900,276900,279300,282000,285000,288300,291700,295700,300000,304000,307700,311300,314700,317800,320600,323100,325500,327900,330400,333300,336400,339600,342900,346600,350900,356000,362000,369100,377300,386700,397200,409300,422500,436400,450500,464800,478600,491400,502900,512600,520600,527200,532600,537000,540700,543500,545400,546500,547100,547200,546900,546100,544800,543300,541600,540100,539300,539400,540600,542700,546100,550700,556100,561900,567900,573700,579700,585300,589600,592500,594700,596400,597900,599800,602300,605600,610000,615500,621500,627400,633100,639000,645600,653400,662300,671900,682100,692100,702100,712200,722600,733900,746100,758600,771000,782500,791500,797900,802300,805100,806600,806500,804500,801400,799000,797300,795600,793100,790100,786600,783400,780400,778100,776400,775000,774400,775200,775500,774400,772300,769100,764500,759500,753700,748200,743100,738400,733500,728700,721500,713200,706200,702300,700100,699300,698200,698100,698900,700000,701400,704200,705000,703500,700700,697800,695200,695400,698100,703600,710400,716800,722900,725500,725600,723800,721600,721500,722500,716200,708300,701200,697200,695300,692100,684600,680800,679200,675700,669300,666900,670100,676000,673000,662100,652200,647100,643400,642600,644600,649200,654400,659600,668600,680700,697200,716200,730800,738800,748600,762700,781700,805000,828700,845600,851500,849500,845900,842700,840800,840900,844000,844400,842800,841600,842300,843500,848500,855100,862400,870200,878300,885000,893500,908900,928800,945000,958700,974400,989900,1006300,1021600,1027900,1033300,1044000,1052300,1056000,1064300,1078200,1093000,1099300,1104300,1112400,1127100,1144800,1161100,1176600,1199800,1218100,1222900,1225400,1236000,1256100,1270000,1272800,1276100,1288400,1301800,1316100,1330200,1342200,1353200,1357700
41446,Vacaville,CA,Vallejo,Solano,317,157300,156700,156000,155300,154700,154100,153700,153500,153600,154000,154400,154800,155100,155600,156000,156400,156700,157100,157600,158100,159000,160000,160900,161600,162300,163100,163700,164400,165100,165900,166800,167800,169100,170600,172000,173400,175100,176900,178800,180800,182900,185200,187700,190400,193500,196600,199700,202600,205500,208500,211400,214400,217300,220300,223300,226300,229600,232900,236400,239800,243300,246800,250200,253500,256600,259500,262400,265200,267800,270300,272500,274400,276200,278000,280100,282400,285000,288100,291700,295800,300400,305200,309900,314600,319400,324100,328800,333400,337800,342300,346800,351200,355500,359900,364300,369200,374600,380500,387200,394200,401300,408400,415500,422300,428800,435000,441000,447400,454600,461900,469000,475100,479700,483000,485200,486500,487700,489100,490800,493400,496300,498300,498300,496000,491600,486300,480800,475300,470200,466000,462000,458600,455400,451400,445900,439400,431700,423200,414400,405100,395000,384300,372400,359200,345100,331400,319200,310900,305500,301100,296600,292800,289600,286700,283500,280500,277700,274700,271800,270100,269500,269400,269800,270600,271400,272000,273000,269700,263800,260300,259600,258000,256300,253700,251100,249500,247200,243300,240500,240300,240800,239400,237600,234800,232100,231300,231700,230200,228100,227700,228200,230300,233000,235500,236100,236900,238600,241200,243200,245700,249800,255400,261200,266500,272800,280600,288600,296700,303800,309800,315500,319600,322500,325000,326300,328000,331200,335100,340700,346300,349400,350100,350700,352100,354700,356200,357200,359100,362100,364800,366200,367100,368200,370000,372500,376300,380300,382900,384400,386200,389000,392700,396200,399600,402800,404800,406200,408600,410100,412500,416100,418600,419100,419900,420300,422100,425100,427400,428200,429900,432900,436000,439300,443200,445900
18053,Fairfield,CA,Vallejo,Solano,329,156400,156100,155600,155000,154400,153800,153200,152800,152600,152600,152600,152500,152400,152500,152700,153100,153600,154200,155000,156000,157300,158900,160300,161400,162500,163500,164500,165300,166100,167000,167800,168800,170100,171700,173200,174800,176700,178700,181000,183400,186000,188700,191700,194900,198400,202100,205600,208900,212200,215600,219100,222700,226300,230000,233700,237300,241100,245000,248800,252500,256100,259500,262600,265500,268100,270500,272700,274900,276900,278800,280400,281800,283100,284500,286000,287700,289800,292200,295200,298800,302800,307000,311500,316200,321100,325900,330900,335900,340800,345900,351100,356400,361500,366600,371500,376600,382100,388000,394700,401900,409300,417000,424700,432100,439200,445900,452000,458400,465500,472900,480200,486700,491800,495700,498700,501000,503000,505200,507400,510000,512400,513700,513200,510400,505300,499300,493200,487100,481800,477700,474000,470600,467100,463200,458500,452700,445800,438000,429100,418500,406500,393900,380500,366100,351100,337100,324700,315000,307800,301700,295700,290200,285000,280000,274600,269000,263400,258100,253000,248600,245100,242800,241500,241300,241800,242500,242900,241600,240200,239900,240100,240100,240100,238900,237400,236700,235500,232200,229200,228600,228600,225900,222200,217900,214300,212000,210000,207100,204700,204800,206500,209500,211600,214100,216900,220300,223600,227000,229700,232600,236600,241800,247200,251400,255800,261500,267400,273400,278900,284600,291700,298200,302100,304700,307000,309600,313600,318200,324400,331100,336400,339200,341300,343300,345600,347100,348600,351100,354300,357700,359900,360800,361800,364300,367900,371900,375300,377900,379800,381500,384100,388200,393300,398500,403000,405700,407100,409500,412500,416000,419800,422600,424000,425400,426100,427300,429900,433000,434900,436800,439900,443300,445800,447700,449300
13699,San Mateo,CA,San Francisco,San Mateo,331,310500,310300,310400,310900,311700,313100,314800,317100,320000,323500,327300,331600,336200,341100,346200,351300,356300,361200,366000,370700,375200,379600,383600,387100,390300,393000,395500,397600,399600,401500,403500,405800,408300,411000,414300,418100,422800,428600,435400,443400,452300,461800,471900,482500,493400,504500,515600,526500,537400,547900,558000,567500,576100,583700,590400,596000,600200,603100,604400,603900,601500,598000,593400,588400,583300,578400,574200,570800,568500,567700,568500,571000,575000,580300,586500,592900,599100,604600,609400,613300,616300,618600,620500,622500,624500,626400,628600,631300,635000,639900,646200,653700,662800,673200,684300,696000,707800,719300,730600,741600,752100,762300,772900,784100,795500,806200,815500,824200,832700,840600,847700,853600,858200,862000,865100,866800,867100,866800,865800,864000,861300,857900,854900,852500,850300,848800,848200,848400,850300,854200,858600,862600,866300,868900,870300,870400,868800,865800,860800,853200,843500,833900,825200,817500,810600,804400,798900,794100,789600,785800,783000,780300,778000,776200,773200,768200,762300,756000,751300,750300,752200,755500,759900,764500,769100,773500,775900,771700,763900,759100,754800,748500,743500,736800,727500,722000,721500,717800,711000,708400,710200,709100,707600,709400,711200,710500,710800,712800,712200,709100,709300,714800,722600,734400,749500,760700,768600,780900,792400,798900,803900,813100,828800,847600,865400,881700,895400,905600,914300,922200,930500,935200,939600,948300,957400,964400,973800,982000,987600,995200,1005700,1020100,1039700,1061800,1081100,1098100,1116100,1132700,1149000,1170100,1193100,1213600,1232600,1243800,1247300,1246400,1240700,1239600,1243900,1247400,1248400,1252900,1258300,1263700,1267000,1271300,1279300,1292400,1306800,1322700,1337800,1352600,1367500,1382200,1393400,1408500,1428400,1447800,1467600,1494400,1528800,1557700,1577200,1597000,1611800
31163,Daly City,CA,San Francisco,San Mateo,333,237200,235800,234500,233400,232600,232200,232200,232600,233500,234800,236400,238200,240200,242400,244700,247000,249300,251400,253500,255500,257400,259400,261400,263300,265200,267200,269200,271500,273800,276200,278900,281800,285000,288600,292400,296400,300900,305800,311200,317000,323300,330100,337400,345100,353300,361700,370000,378200,386200,393600,400300,406000,410700,414200,417000,419000,420400,421400,422300,422900,423200,423500,423700,424000,424500,425300,426400,427800,429800,432600,436400,441200,447100,453900,461200,468800,476200,483000,489100,494700,499300,502300,504000,505300,506000,506700,508000,510400,514300,519700,526300,534100,543100,553300,563900,574700,585000,594700,603900,613000,621800,630700,639900,649400,659200,668600,677100,685100,693200,701200,708700,715000,720000,724100,727500,729700,730800,731800,732900,733800,734300,734500,734500,733800,732400,731300,731000,731600,733600,737200,741600,745100,747100,747900,747400,744500,739300,732100,722600,710600,696200,681800,668400,655400,642500,631200,621400,612100,603200,595000,587100,579300,571200,563600,556000,546600,535800,524700,516100,512200,512200,513900,516400,519100,523400,527200,527500,527000,528200,530100,529900,528800,528100,525600,520100,516300,514700,511800,506500,502800,501000,498000,494400,492000,487600,481900,478800,478300,477000,474400,473000,472500,471900,473400,476100,476500,477500,483200,490800,496200,500700,507100,519300,534600,552000,570700,588700,602900,615200,624900,632400,636000,639200,644200,649800,654800,659800,663300,667100,673600,679200,684600,691400,700400,709000,717800,726800,735500,746100,757600,768500,779100,790000,795700,797100,796100,793100,794800,801000,805900,807600,811900,817200,822200,825400,829400,835000,844600,851800,857100,862100,867100,869200,872700,876000,880600,889500,901600,914600,929500,947600,963100,975100,987000,994600
13698,San Leandro,CA,San Francisco,Alameda,336,169900,169200,168500,167900,167300,166900,166600,166500,166700,167200,167700,168100,168500,169100,169800,170700,171600,172800,174100,175600,177500,179500,181400,183100,184700,186200,187600,189000,190300,191500,192600,193700,195000,196400,197700,199000,200400,202300,204700,207700,211500,216100,221500,227600,234500,241800,249200,256400,263400,270000,276100,281400,286000,289700,292700,295400,297700,300000,302400,304700,307300,309900,312800,315600,318400,321000,323500,326000,328300,330900,333500,336200,339100,342200,345600,349200,352800,356300,359900,363300,366300,368800,371200,373700,376400,379300,382400,385800,389300,393200,397500,402200,407300,413000,419200,425900,433100,440600,448300,456300,464300,472800,481600,490500,499700,508800,517400,525700,534000,541500,548200,553800,558100,561300,563700,565000,565900,566800,567700,568800,569700,570000,569900,569300,568300,567200,566300,565300,564800,564700,563900,562200,559600,556100,551600,546200,539200,531000,521700,511500,501000,490400,478800,466500,454000,442300,431100,421800,414600,408900,403300,397900,392800,388300,383000,376700,369700,362700,356200,351300,348200,347100,347600,348900,350700,352700,353300,352800,353000,355500,357900,357900,356000,352300,348500,344800,339800,333700,330100,326800,321900,315900,312500,311300,311100,308900,305700,303900,303600,302900,302900,305100,308600,311800,313600,315700,318400,323200,329300,334700,339100,343500,349000,356700,367000,378400,388900,396600,403200,409500,414700,417600,419900,423500,427900,431800,435200,438500,441600,445300,448900,452000,455500,460000,464200,468700,474700,481700,488500,495700,503000,508800,514100,519600,521800,523400,527500,531900,534500,537400,540300,543700,546400,550000,553100,555700,559300,564200,569800,577100,583500,586400,589800,596400,604900,612200,618400,625600,634500,643200,651600,659700,666900,673800,677800
6112,Napa,CA,Napa,Napa,358,183900,183300,182800,182300,182000,181800,182000,182300,183100,184200,185400,186800,188200,189700,191100,192300,193300,194200,195000,195800,197000,198300,199700,201000,202300,203600,205000,206300,207700,209000,210400,211800,213600,215600,217900,220300,223100,226200,229500,233000,236700,240600,244900,249500,254500,259700,265000,269900,274900,279800,284700,289700,294700,299800,304800,309900,314900,319800,324400,328900,333000,336800,340400,343700,346600,349300,351800,354400,356900,359500,362200,365000,368000,371200,374700,378800,383200,388200,393800,399900,406800,413800,420400,426800,433200,439500,445900,452600,459400,466200,472400,477800,482600,487400,492800,498800,505400,512300,519900,528000,536400,545300,555000,564700,574400,583400,591300,598900,606700,614100,620800,626300,630100,632500,633600,633300,632100,630600,628600,627200,626300,624800,622600,620000,617200,614800,612500,609600,607300,605800,604400,603100,601300,597600,592100,585900,579700,573500,566100,557200,549300,543300,537800,532900,527600,519700,509200,499400,492700,488200,482900,475800,469400,464700,460500,456400,451600,444600,436700,429500,424000,420000,416000,411200,408300,408200,410900,407700,398500,391500,389700,388700,387600,384600,383600,385900,384900,378900,370800,364000,358100,356800,359900,363800,363600,360900,360400,363600,364500,361100,358100,358600,364500,373000,379200,382400,383200,382900,384000,387700,393800,402000,409900,417800,427200,436000,443700,452200,462000,471000,476700,480700,485300,488000,488200,491900,498900,503400,504600,505900,510800,519400,524100,522600,523800,529400,533900,537300,541300,544900,546900,548000,549000,552000,557400,562000,564900,570000,577000,581300,584200,588200,593400,598500,604100,610000,614500,617200,621300,628300,636200,641100,641200,638900,636100,634800,637700,643200,647200,647900,647800,649300,655300,664600,670300
16780,Antioch,CA,San Francisco,Contra Costa,362,176300,174800,173200,171500,169800,168300,167000,165900,165100,164600,164100,163600,163200,163100,163100,163300,163800,164500,165400,166600,168100,169900,171500,173000,174400,175700,176700,177300,177600,177500,177200,176500,175700,175000,174500,174200,174600,175800,177900,180700,183900,187500,191300,195300,199600,203900,207800,211400,214700,218000,221300,224700,228500,232600,237000,241800,246900,252000,256800,261300,265300,268700,271400,273500,275000,276000,276700,277300,278100,279200,280500,282000,283500,285300,287400,289700,292300,295100,298000,301100,304200,307300,310500,313900,317400,320900,324500,328300,332000,335500,338700,341400,344200,347700,352400,358500,366100,374700,384100,393600,402500,411000,419300,427300,435800,444700,453600,462900,472600,482000,491000,498700,504400,508300,510700,511600,511800,511700,511400,510900,509700,507500,503800,498100,490900,484900,482000,481600,482200,481100,476500,469900,463000,456500,450300,444000,437600,431100,424400,416500,407900,398500,388100,375900,361200,344000,325700,309900,298500,288800,278600,268600,258900,249800,241000,232100,223300,214100,205900,200100,196600,193900,192000,190700,189400,188400,188400,189600,192100,196800,202200,206100,207400,206500,204200,201900,199300,197500,196700,195700,193100,190100,187600,185500,184300,184200,184700,185200,185400,185000,184600,185100,187200,190600,194400,197400,199300,201400,204100,207200,211300,216500,221800,227000,232300,238200,244400,250600,257800,265400,272700,279000,284400,288500,292500,296800,301100,305200,309400,312400,313800,314500,315900,317100,318900,321400,323800,325400,327200,329400,331500,334000,337400,340600,342900,345500,348300,350900,353500,355900,358100,360200,362600,364900,367200,369700,372500,376000,380500,385000,389000,393000,397600,402000,405500,409500,414000,417800,420600,422700,425300,428300,432000,437500,442500
32540,Livermore,CA,San Francisco,Alameda,393,212500,212400,212300,212400,212600,213000,213600,214300,215400,216700,218000,219100,220300,221700,223300,224900,226800,228800,230900,233200,235700,238400,241000,243200,245500,247700,250000,252200,254500,256800,259000,261300,263800,266500,269100,271700,274500,277600,281100,285200,289800,295100,301100,307600,314800,322300,329800,337100,344300,351100,357100,362500,367000,370700,373900,376800,379500,382200,384700,387000,389000,390800,392400,393800,394800,395500,396000,396300,396500,396800,397400,398200,399100,400600,402500,404900,407600,410400,413400,416500,419300,421700,423900,426000,428000,429900,431900,434200,436800,440100,444200,449200,454900,461200,468100,475900,484700,494400,504900,516100,527400,538900,550100,560800,571400,581800,591800,601800,611700,620700,628800,635700,641200,645600,648900,650800,651800,652600,653300,653700,653200,651600,649200,646300,643000,639600,636300,633100,630600,629000,627200,624900,622000,618600,614500,609800,603800,597000,589600,581600,573300,564700,554200,542200,529800,518500,508500,501000,495700,491800,488200,484600,481100,478300,474100,468600,462100,455700,449700,444900,441200,439100,438200,438200,439100,440700,440900,440000,440800,444200,446200,443600,438600,432900,429300,427000,423900,418400,416100,415200,412400,407300,405300,406400,409400,409800,408100,407300,408300,409000,410400,412700,415100,417700,420800,426200,432900,440900,449000,455700,460800,466400,474400,486100,502300,520000,536400,547000,555000,562900,571100,576600,580300,584600,589300,595600,602800,609400,614300,620400,626900,633200,638700,643100,645700,649900,655600,660700,664700,670200,676300,681500,686600,691500,691800,692200,695800,700500,703800,707200,709400,710900,708900,707500,706600,706600,708200,712000,716900,724000,728600,728700,730100,735500,744200,750700,755000,761100,770000,778700,788600,798200,806600,815800,820500
26751,Richmond,CA,San Francisco,Contra Costa,435,171200,170000,168900,168000,167200,166500,165900,165400,164900,164500,164000,163500,163000,162800,162800,163100,163600,164400,165600,167000,168700,170600,172400,173900,175400,176700,177900,179000,180100,181200,182500,183900,185500,187300,188800,189900,190500,190500,190000,189100,187900,186600,185400,184400,184000,184300,185100,186400,188300,191000,194500,198900,204000,209600,215500,221500,227300,232600,237300,241500,245200,248400,251200,253700,255700,257400,259000,260400,261700,263100,264400,265400,266400,267400,268600,270300,272300,274800,277600,280900,284400,287700,290600,293300,295700,298100,300900,304000,307500,310900,313900,316400,319100,322700,328200,336900,349800,366200,384400,401700,416600,429200,440500,450900,461000,470400,478000,483600,486600,486500,484400,481400,478400,476800,477000,478000,479300,480200,480200,480200,480500,480900,481500,481000,478500,474900,471800,469200,467700,466900,466500,467300,469200,470500,471100,470700,468300,464500,460500,455600,449900,442700,433800,423800,411600,395800,376700,358300,342400,328100,313700,299800,286100,272800,259500,246300,233300,219900,208900,203200,201300,200300,200000,199800,198700,198000,198700,197200,193000,191800,192500,191400,190200,190300,188200,184000,180900,180300,179400,178000,178100,179200,179700,179600,178000,174600,172800,173800,175200,176600,178600,180300,181900,183900,185700,186700,188000,191500,196400,202000,207400,212100,216000,220800,226600,232900,239300,246700,253900,259800,264700,268900,271700,270600,272200,282100,296300,307100,315000,318800,322300,326100,328600,329800,331700,334800,338100,339800,341600,344600,349900,358000,366400,373200,380300,387900,395500,401900,405400,407000,409300,412900,417500,422300,426900,431500,435200,438300,443200,451000,458300,462200,463200,465100,468700,474100,477600,479900,482300,485300,488600,492400,497000,505100,512500
20128,Redwood City,CA,San Francisco,San Mateo,456,321700,319700,318100,316900,316300,316400,317100,318500,320700,323500,327100,331400,336400,342200,348600,355300,362100,368700,375300,381800,387900,393500,398800,403800,408400,412500,416200,419400,422100,424400,426600,428800,431000,433600,436700,440500,445000,450500,457000,464500,472900,482200,492500,503800,515900,528900,542600,556800,571600,586300,600600,613900,626100,637000,646600,654600,660700,664500,666000,665000,661600,656400,649900,642400,634600,627000,620200,614400,610100,607700,607600,609900,614400,621000,629000,637900,646700,654900,662200,668700,673600,676900,679000,680200,680000,678600,677500,677600,679300,682700,687500,693800,701900,711900,723200,735100,746600,757000,766500,775300,783300,791000,799100,808000,817500,826600,834900,842900,851800,861100,870200,878300,884800,890100,894200,896400,896900,896500,895400,893700,891400,889100,887200,885400,883600,882700,882800,883900,886500,890800,895300,899100,902500,905600,908800,911700,914200,916300,916900,915000,910900,906000,900900,895600,890400,885600,880400,873400,864800,856800,849800,843100,836700,830900,824000,815200,805000,794300,785800,782000,781700,783300,786200,789900,794100,798300,800000,799500,796700,793600,789600,788000,789100,786700,780100,776700,776000,771000,764200,760800,761900,760800,757800,757000,756600,754300,753500,755300,756100,755800,758700,766200,776100,793400,816600,832900,842700,856500,871300,879400,887100,900000,920000,939000,957000,972800,987000,996400,1004300,1012200,1023000,1032600,1042000,1053300,1062500,1070300,1081200,1091500,1099500,1112600,1131200,1155800,1181000,1203700,1222500,1243600,1265300,1286500,1309400,1336800,1363600,1388700,1410700,1422400,1425800,1425800,1422600,1427700,1442300,1455900,1463200,1465900,1465200,1464300,1463000,1463800,1465300,1468900,1472500,1478000,1483000,1490700,1501000,1518800,1536800,1556100,1578600,1598300,1619400,1653500,1693500,1719600,1738300,1757700,1768000
34637,Walnut Creek,CA,San Francisco,Contra Costa,484,258900,258400,258000,257900,258000,258300,258800,259300,259800,260500,261000,261400,262100,263200,264800,266600,268400,270200,271700,273100,274800,276800,278900,281400,284800,289000,293900,299300,304700,310200,315800,321600,328000,334800,341500,348000,354700,361500,368400,375300,382100,389000,396200,403400,411300,419500,427500,435100,442800,450600,458500,466500,474500,482400,490500,498700,507100,515400,523100,530100,536500,542100,546700,550000,552200,553600,554800,555900,557700,560300,563500,567200,571700,577000,582900,589000,595100,601100,607100,613100,619100,625000,631000,637300,643900,651000,658400,666000,673200,679700,684800,688700,692500,697400,703700,710500,716200,720400,724300,729200,735500,743800,753900,765500,779500,795500,812700,830800,849100,865400,878700,888100,892800,892900,888600,880800,872100,865300,861800,861400,862700,863500,862300,858600,853600,851700,856400,866400,875500,875800,864000,845200,826200,810100,798400,791200,786900,783700,780000,774700,768300,761000,752200,741300,728300,713100,698300,689000,685500,683500,680100,676600,674400,673200,672500,672800,674800,676200,676200,675300,673600,671300,669200,667700,665900,665000,666100,667300,668400,670800,673500,674200,672800,668900,663500,655900,645800,637100,631600,626500,618700,613700,611400,605600,599300,599900,602800,605400,609800,614200,617800,621300,628300,637800,645500,653900,661800,666300,670900,678700,687100,696100,706500,720100,734000,744200,756100,771000,784000,793200,799500,803800,807900,813500,821700,830300,836500,842400,847400,851100,856000,860300,862500,865500,870700,876200,880500,883000,885700,887800,891300,896600,902700,907900,914300,920700,926400,930300,932600,935100,940100,947700,954700,959300,965000,971700,977200,980200,983800,988100,991900,993900,996500,998900,1002700,1009600,1016000,1021400,1027500,1033100,1039300,1045400,1051600,1062600,1074700
32999,Mountain View,CA,San Jose,Santa Clara,503,356700,357600,358900,360500,362500,364900,367900,371200,375200,379800,384700,390100,395900,402100,408300,414500,420500,426200,431900,437400,443200,449000,454900,460700,466600,472400,478100,483600,488800,493600,498000,501900,505600,509100,512600,516200,520300,525300,531600,539400,548700,559600,572300,586500,602300,619100,636500,654100,671600,688200,703700,717600,729500,739100,746300,751100,753200,753200,751300,747300,741500,734400,726500,717900,709200,700700,692900,685800,679800,675600,673600,673600,675100,678200,682500,687400,692500,697300,701700,705600,708200,709000,708500,707500,705700,703800,702500,702300,703700,706700,711100,716800,724000,732400,741700,751700,762800,774300,785900,797400,808500,819600,830900,842600,855000,868000,880900,893000,903600,912400,919500,924400,926600,926500,925000,923000,921500,920500,919900,919000,918000,917900,919100,920900,923300,927000,932100,938600,946600,955700,964700,972300,978200,983800,989800,995700,1001700,1008000,1013800,1018500,1021200,1021300,1018500,1012300,1003400,994400,985500,976100,967200,959400,951800,945100,939700,934900,928400,917800,904200,890700,880100,873800,871600,870900,870800,872300,876600,881900,882800,886000,899300,912100,916900,921300,927900,932500,932400,926300,917000,907600,900100,898200,897400,897700,900400,903200,905200,908400,915600,925400,930600,934900,950300,973100,993400,1014500,1042000,1072100,1098500,1118100,1135100,1150700,1165600,1179900,1196300,1214800,1233600,1252900,1271100,1282500,1286900,1293600,1301800,1311700,1328400,1347200,1359500,1364200,1371500,1384700,1403300,1423100,1443300,1465800,1489300,1512100,1535100,1557000,1579200,1603300,1638400,1682100,1712200,1724200,1736600,1750000,1762100,1776100,1791500,1812600,1831500,1837400,1837100,1838800,1842300,1848200,1852900,1856400,1856200,1854400,1856300,1869300,1880100,1883700,1882300,1886800,1902700,1933600,1970800,2009300,2056700,2113700,2161600,2198500,2250600,2324200,2375100
